"name","address","longitude","latitude","bike_stands","available_bike_stands","available_bikes"
"07002 - VANEAU","86 RUE VANEAU - 75007 PARIS",2.32041739312,48.8485776076,35,13,22
"14015 - CITE UNIVERSITAIRE","FACE 15 BOULEVARD JOURDAN - 75014 PARIS",2.33992642819,48.8201501078,19,17,2
"19113 - PRE ST GERVAIS","27 RUE DU PRE SAINT GERVAIS - 75019 PARIS",2.39598555362,48.8779234119,27,27,0
"42016 - CURIE (IVRY)","1 BIS RUE PIERRE ET MARIE CURIE - 94200 IVRY",2.37694379547,48.8158473928,26,26,0
"09111 - LA FAYETTE PROVENCE","28 RUE DE LA VICTOIRE - 75009 PARIS",2.33811850514,48.8751437349,18,13,5
"11018 - SAINT MAUR AVENUE DE LA REPUBLIQUE","87 RUE DE SAINT MAUR - 75011 PARIS",2.37825584151,48.8642116747,36,29,7
"17010 - JONCQUIERE","90 RUE DE LA JONQUIERE - 75017 PARIS",2.31888535397,48.8947686247,35,3,32
"17038 - ARGENTINE","42 AVENUE DE LA GRANDE ARMEE - 75017 PARIS",2.28824740509,48.8761743895,56,53,3
"12040 - PORTE DE CHARENTON","FACE 2 AV. DE LA PORTE DE CHARENTON - 75012 PARIS",2.39874566495,48.8315881252,67,67,0
"14114 - PLACE DE CATALOGNE","4 RUE ALAIN - 75014 PARIS",2.31748293064,48.8372933094,43,42,1
"32001 - PROUDHON (SAINT DENIS)","AVENUE PRESIDENT WILSON / RUE PROUDHON - 93200 SAINT DENIS",2.35844205395,48.9064693732,33,21,12
"13113 - CHOISY VISTULE","2 RUE DE LA VISCULE - 75013 PARIS",2.36157153416,48.8236339764,33,4,29
"21019 - VAILLANT (BOULOGNE-BILLANCOURT)","71 AVENUE EDOUARD VAILLANT - 92100 BOULOGNE-BILLANCOURT",2.24786255061,48.8348608106,28,14,14
"13019 - AURIOL QUAI DE LA GARE","20 RUE FERNAND BRAUDEL - 75013 PARIS",2.37237538906,48.8363622524,36,4,30
"06014 - PONT DE LODI DAUPHINE","7 RUE DU PONT DE LODI - 75006 PARIS",2.33994730757,48.8552968986,26,2,24
"12112 - CHARENTON JARDINIER","311-313 RUE DE CHARENTON - 75012 PARIS",2.39469266411,48.8338217729,31,25,5
"42004 - COUTURIER (IVRY)","30 RUE PAUL VAILLANT COUTURIER -  94200 IVRY SUR SEINE",2.39671917244,48.8190127185,27,11,16
"15035 - PLACE ETIENNE PERNET","2 RUE DES FRERES MORANE - 75015 PARIS",2.29217354144,48.8424587555,42,20,21
"32004 - BAILLY (SAINT DENIS)","AVENUE DU PRESIDENT WILSON/ RUE DE BAILLY - 93200 SAINT DENIS",2.35750068369,48.9151986424,43,13,30
"08050 - BOETIE PONTHIEU","116 RUE DE LA BOETIE - 75008 PARIS",2.30748756442,48.8715127415,45,5,37
"31001 - LAGNY (MONTREUIL)","96 RUE DE LAGNY - 93100 MONTREUIL",2.42142994001,48.8492303009,27,27,0
"20108 - HOSPICE DEBROUSSE","142 RUE DE BAGNOLET - 75020 PARIS",2.40568863716,48.8615729588,22,21,1
"12127 - TREMBLAY - INSEP","11, avenue du Temblay - 75012 PARIS",2.45482,48.83397,36,32,4
"10115 - DODU","1 - 3 RUE DES ECLUSES SAINT MARTIN - 75010 PARIS",2.36808449794,48.8761373391,27,19,8
"03008 - PERLE","22 RUE DE LA PERLE - 75003 PARIS",2.36105048709,48.8598466832,18,2,15
"42502 - RASPAIL 2 (GENTILLY)","FACE AU 79 AVENUE RASPAIL- 94250 GENTILLY",2.34679437435,48.8131276479,30,10,20
"06025 - RENNES - ASSAS","16 RUE D'ASSAS - 75006 PARIS",2.32851454623,48.8492084999,32,12,20
"17111 - LEMERCIER","109 RUE LEMERCIER - 75017 PARIS",2.3175909299,48.8900204961,23,6,16
"02013 - RICHELIEU DROUOT","20 RUE FAVART - 75002 PARIS",2.33829010585,48.8714463539,17,5,12
"19040 - TELEGRAPHE","265 RUE DE BELLEVILLE - 75019 PARIS",2.39946145198,48.8756361807,19,18,0
"15016 - DUTOT","59 RUE DUTOT - 75015 PARIS",2.30853184382,48.8383124746,41,36,5
"16112 - CHERNOVITZ","1-3 RUE CHERNOVITZ - 75016 PARIS",2.28217321814,48.8569864146,36,20,15
"03010 - BEAUBOURG","46 RUE BEAUBOURG - 75003 PARIS",2.35423678142,48.8624649804,18,0,18
"11105 - REPUBLIQUE PARMENTIER","82 AVENUE PARMENTIER - 75011 PARIS",2.37519519672,48.8645416268,50,42,8
"21011 - SILLY (BOULOGNE BILLANCOURT)","153 RUE DE SILLY - 92100 BOULOGNE BILLANCOURT",2.23401640135,48.8322746602,23,0,23
"09032 - MATHURINS","12 RUE DES MATHURINS - 75009 PARIS",2.3294656117,48.8729712519,40,15,25
"33011 - FAURE (AUBERVILLIERS)","FACE 172-174 BOULEVARD FELIX FAURE - 93300 AUBERVILLIERS",2.37528131997,48.911393689,28,18,7
"13017 - NATIONALE","167 RUE NATIONALE - 75013 PARIS",2.36235441039,48.832527084,33,21,11
"05007 - ECOLES CARMES","39 RUE DES ECOLES - 75005 PARIS",2.34720132952,48.8489190079,37,6,29
"12034 - PIROGUES DE BERCY","20 RUE DES PIROGUES DE BERCY - 75012 PARIS",2.38637027857,48.8323083894,48,1,47
"14024 - RAYMOND LOSSERAND","RUE VERCINGETORIX - 75014 PARIS",2.30567210646,48.8279894874,24,22,2
"06007 - VAVIN","18 RUE BREA - 75006 PARIS",2.32979422176,48.8427384783,23,16,7
"11028 - BLUETS REPUBLIQUE","FACE 20 RUE GUILLAUME BERTRAND - 75011 PARIS",2.38090637715,48.8638251743,36,32,4
"13011 - COMPO FORMIO","112 BD DE L'HOPITAL - 75013 PARIS",2.35821834503,48.835405713,15,6,9
"14008 - MOUTON DUVERNET","5 RUE MOUTON DUVERNET - 75014 PARIS",2.32931936322,48.8315066757,38,26,11
"12016 - PICPUS","43 AVENUE DE SAINT MANDE - 75012 PARIS",2.40140070767,48.8451282938,34,31,3
"20048 - BAGNOLET","110 RUE DE BAGNOLET - 75020 PARIS",2.40344426132,48.8597776445,28,27,1
"14026 - PLANTES MOULIN VERT","23 RUE DES PLANTES - 75014 PARIS",2.32331344598,48.8301471958,45,44,0
"12119 - DOM PÉRIGNON GRAVELLE","ROUTE DOM PERIGNON - 75012 PARIS",2.4098309418,48.8255844311,50,35,15
"02102 - SAINT MARC","8 RUE SAINT MARC - 75002 PARIS",2.34187856663,48.870314764,37,22,15
"16124 - SÈVRES NEUILLY","Route de Sèvres à Neuilly - 75016 PARIS",2.249216988,48.8750959379,66,35,31
"16021 - RUE FRANCOIS PONSARD","1 RUE FRANCOIS PONSARD - 75016 PARIS",2.27430852414,48.8584276966,23,23,0
"20503 - COURS DE VINCENNES PYRÉNÉES","1 RUE DES PYRENEES - 75020 PARIS",2.40590731702,48.847724969,21,18,3
"01011 - RIVOLI MAIRIE DU 1ER","36 RUE DE L'ARBRE SEC - 75001 PARIS",2.34230264573,48.8602470954,20,13,7
"17006 - GUY MOCQUET DAVY","34 RUE GUY MOCQUET - 75017 PARIS",2.32329134121,48.8920640862,22,16,5
"07006 - QUAI VOLTAIRE","QUAI VOLTAIRE - 75007 PARIS",2.33141820471,48.8589429862,32,1,30
"15111 - SERRES","48 RUE OLIVIER DE SERRES - 75015 PARIS",2.29578948032,48.8346588628,24,18,6
"20011 - PYRÉNÉES-DAGORNO","103 RUE DES PYRENNEES - 75020 PARIS",2.40516852064,48.855501354,21,18,3
"14113 - ARAGO 2","36 RUE DE LA SANTE - 75014 PARIS",2.34157863456,48.835128865,37,9,28
"22005 - DE GAULLE 3 (NEUILLY)","195 AVENUE CHARLES DE GAULLE - 92200 NEUILLY",2.2609917721,48.8842989294,22,20,2
"13040 - PORTE DE CHOISY","111 BOULEVARD MASSENA - 75013 PARIS",2.36507858639,48.8199419657,44,43,0
"15118 - PLACE BIENVENUE","11 RUE DE L'ARRIVEE - 75015 PARIS",2.32225737728,48.8431988281,22,8,13
"08031 - ROND POINT DES CHAMPS ELYSEES","2 RUE JEAN MERMOZ - 75008 PARIS",2.31071465537,48.869708848,33,6,27
"13018 - AURIOL CHEVALERET","1 RUE BRUANT - 75013 PARIS",2.36682649963,48.8348484529,25,21,4
"09020 - TOUDOUZE CLAUZEL","FACE 27 RUE CLAUZEL - 75009 PARIS",2.33719063927,48.8795052656,21,10,10
"15049 - PORTE DE VERSAILLES","2 AVENUE ERNEST RENAN - 75015 PARIS",2.28712226198,48.8321794443,23,9,14
"11032 - METALLOS","81 BIS RUE JP TIMBAUD - 75011 PARIS",2.37788551568,48.8679379631,48,39,7
"07004 - RASPAIL VARENNE","FACE 28 BOULEVARD RASPAIL - 75007 PARIS",2.32631980638,48.8532616686,36,28,8
"05029 - PORT ROYAL","FACE 41 AVENUE GEORGES BERNANOS - 75005 PARIS",2.33729688974,48.8401089567,30,29,1
"44101 - PLACE MONGOLFIER (SAINT MAURICE)","PLACE MONTGOLFIER - 94410 SAINT MAURICE",2.45923941481,48.8150500062,48,5,43
"15107 -  PALAIS DES SPORTS","42 BOULEVARD VICTOR - 75015 PARIS",2.28548042092,48.8335736182,43,13,30
"33104 - JOINEAU (PRE SAINT GERVAIS)","RUE ANDRE JOINEAU / PLACE ANATOLE FRANCE - 93310 LE PRE SAINT GERVAIS",2.40324031837,48.8836202338,55,15,15
"08057 - HOCHE","62 AVENUE HOCHE - 75008 PARIS",2.2974385772,48.8749447581,33,12,19
"19125 - LEDIT DE NANTES","PLACE LEDIT DE NANTES - 75019 PARIS",2.37850015614,48.8887900268,30,25,4
"01116 - OPÉRA PYRAMIDES","4 RUE DE VENTADOUR - 75001 PARIS",2.33438844825,48.8668106533,27,14,13
"15033 - VIOLET","5 PLACE VIOLET - 75015 PARIS",2.29054156015,48.8447903903,48,40,8
"19001 - OURCQ CRIMEE","243 RUE DE CRIMEE - 75019 PARIS",2.37294608847,48.8941041403,56,44,12
"20006 - PYRÉNÉES - PLAINE","33 RUE DES PYRENEES - 75020 PARIS",2.40629610782,48.8502852806,12,7,5
"11004 - CHARONNE SAINT ANTOINE","3 RUE DE CHARONNE - 75011 PARIS",2.37402723561,48.85225529,32,2,29
"13046 - OUDINE PATAY","10 RUE EUGENE OUDINE - 75013 PARIS",2.37504430009,48.8257129035,44,28,16
"13111 - CIMETIERE DE GENTILLY","RUE DE LA POTERNE DES PEUPLIERS - 75013 PARIS",2.35326018374,48.8185744158,54,8,46
"12041 - BOIS DE VINCENNES","AVENUE DAUMESNIL - 75012 PARIS",2.41346357649,48.8336548528,58,24,34
"19031 - MANIN CRIMEE","8 RUE MANIN - 75019 PARIS",2.38634884002,48.8830298393,23,23,0
"12113 - CARDINAL LAVIGERIE","4 PLACE DU CARDINAL LAVIGERIE - 75012 PARIS",2.4026367494,48.8329341937,46,15,31
"18113 - LEPIC","70 - 72 RUE LEPIC - 75018 PARIS",2.33432733642,48.887573071,22,15,6
"28003 - JAURES (PUTEAUX)","152 RUE JEAN JAURES - 92800 PUTEAUX",2.2373624463,48.8804708722,35,20,15
"09034 - GODOT DE MAUROY","2 RUE GODOT DE MAUROY - 75009 PARIS",2.32659965711,48.8699566816,22,6,16
"17023 - AVENUE DE LA PORTE D'ASNIÈRES","22 AVENUE DE LA PORTE D'ASNIERES - 75017 PARIS",2.30345740869,48.8905862156,36,21,14
"01102 - FRANCAISE","6 RUE FRANCAISE - 75001 PARIS",2.34759791272,48.8640650469,18,0,18
"16017 - RUE DE SIAM","1 BIS RUE DE SIAM - 75016 PARIS",2.27534656856,48.861720329,16,13,3
"17016 - BROCHANT","3 RUE BROCHANT - 75017 PARIS",2.31686114315,48.8881869858,21,2,19
"12028 - VIVALDI","42 ALLEE VIVALDI - 75012 PARIS",2.38972897947,48.8419236633,27,16,11
"05008 - ST GERMAIN-DANTE","9 RUE DE DANTE - 75005 PARIS",2.34607682591,48.8509772298,20,1,19
"23004 - COUTURIER 2 (LEVALLOIS)","109 RUE  PAUL VAILLANT COUTURIER - 92300 LEVALLOIS",2.29384801797,48.8981970226,35,3,32
"15008 - SEVRES LECOURBE","FACE 4 BOULEVARD PASTEUR - 75015 PARIS",2.31108550609,48.8448380192,62,50,12
"07022 - PONT DE L'ALMA","3 AVENUE BOSQUET - 75007 PARIS",2.30225034418,48.8616404996,69,40,20
"35012 - CANDALE (PANTIN)","FACE AU 12 RUE CANDALE - 93500 PANTIN",2.41430751511,48.8894858402,25,8,17
"01009 - PONT NEUF - 14","14 RUE DU PONT NEUF - 75001 PARIS",2.34433354527,48.8602451945,24,7,17
"13034 - EDISON","54 AVENUE EDISON - 75013 PARIS",2.36106902409,48.8290266697,18,6,12
"43009 - MURS DU PARC (VINCENNES)","AVENUE DES MURS DU PARC - 94300 VINCENNES",2.4522373966,48.8469612602,50,36,14
"14126 - VAILLANT COUTURIER","155 AVENUE PAUL VAILLANT COUTURIER - 75014 PARIS",2.33260968792,48.8169809813,42,38,4
"20043 - CHARONNE AVRON","48 BOULEVARD DE CHARONNE - 75011 PARIS",2.39840304704,48.8516026652,27,24,3
"15067 - DESAIX","23 RUE DESAIX - 75015 PARIS",2.29307702986,48.8528046049,12,0,12
"01002 - PLACE DU CHATELET","14 AVENUE VICTORIA - 75001 PARIS",2.34701005811,48.857940093,21,3,18
"17105 - PALADINES","18 BOULEVARD D'AURELLE DE PALADINES - 75017 PARIS",2.28201558963,48.8834980819,41,1,39
"14037 - JEAN MOULIN","56 AVENUE JEAN MOULIN - 75014 PARIS",2.32184998734,48.825709817,33,28,5
"10034 - CHAPELLE LOUIS BLANC","68 RUE LOUIS BLANC - 75010 PARIS",2.36005308899,48.8838493184,20,14,6
"20045 - LOUIS GANNE","3-5 RUE LOUIS GANNE - 75020 PARIS",2.40967010022,48.8634696412,30,30,0
"34011 - DHALENNE (SAINT OUEN)","FACE AU 61 RUE ALBERT DHALENNE - 93400 SAINT OUEN",2.33208283587,48.9141883124,23,9,13
"13122 - PARC DE CHOISY","FACE 153 AVENUE DE CHOISY - 75013 PARIS",2.3585135329,48.8281562516,25,24,0
"08113 - PLACE ST AUGUSTIN","5 PLACE SAINT AUGUSTIN - 75008 PARIS",2.31939514438,48.8749231098,22,6,9
"21012 - LECLERC (BOULOGNE-BILLANCOURT)","745 AVENUE DU GENERAL LECLERC - 92100 BOULOGNE-BILLANCOURT",2.23449077993,48.8305862962,50,6,44
"41301 - CLEMANCEAU (NOGENT)","2 AVENUE GEORGES CLEMENCEAU - 94130 NOGENT",2.47037545127,48.836125843,50,23,27
"18037 - AMIRAUX","48 RUE BOINOD - 75018 PARIS",2.35229546678,48.8945417158,20,13,6
"15020 - MAIRIE DU 15EME","4 RUE LEON SECHE - 75015 PARIS",2.29854929401,48.8417096402,32,18,14
"19013 - LAUMIERE","8 & 1 RUE PETIT - 75019 PARIS",2.38012665025,48.8845807407,33,24,7
"15109 - CEVENNES","65 - 67 RUE DES CEVENNES - 75015 PARIS",2.28107075522,48.8424414522,29,17,12
"42203 - ELUARD (CHARENTON)","FACE AU 7 RUE PAUL ELUARD - 94220 CHARENTON",2.40840547216,48.820403894,32,11,21
"42202 - RONSARD (CHARENTON)","1 RUE  KENNEDY / ALLEE RONSARD - 94220 CHARENTON",2.40565920321,48.8227360121,23,16,7
"11016 - PHILIPPE AUGUSTE","5 RUE DU PASSAGE PHILIPPE AUGUSTE - 75011 PARIS",2.39325537631,48.8518182,46,44,2
"04001 - NOTRE DAME","10 RUE D'ARCOLE - 75004 PARIS",2.34938004529,48.8539841444,32,0,32
"21706 - BLEUZEN (VANVES)","74 RUE JEAN BLEUZEN - 92170 VANVES",2.29650634355,48.8233032341,48,46,2
"32604 - KOCK (LES LILAS)","FACE 3 AVENUE PAUL DE KOCK - 93260 LES LILAS",2.42020915533,48.8812154273,28,28,0
"15023 - LA MOTTE PIQUET","146 BOULEVARD GRENELLE - 75015 PARIS",2.29924407695,48.8486563159,34,16,18
"35005 - GENERAL LECLERC (PANTIN)","QUAI DE L'AISNE/AVENUE DU GENERAL LECLERC 93500 PANTIN",2.40057189443,48.8957139498,27,1,26
"13102 - LA PITIE-SALPETRIERE","47-83 BOULEVARD DE L'HOPITAL (Allée de la grille) - 75013 PARIS",2.36506,48.83742,50,40,10
"13013 - SAINT MARCEL","3 BD SAINT MARCEL - 75013 PARIS",2.36098941702,48.8395044246,21,0,21
"42206 - PARIS 2 (CHARENTON)","111 RUE DE PARIS - 94220 CHARENTON",2.4100135404,48.8237840897,23,21,2
"12009 - DIDEROT","FACE 124 RUE DE CHARENTON - 75012 PARIS",2.37926432509,48.8462687898,18,2,15
"15003 - GARE DE MONTPARNASSE","TP DU 1-13 BOULEVARD DE VAUGIRARD - 75015 PARIS",2.3195100269,48.8418071799,67,57,9
"19004 - QUAI DE LA LOIRE","4 QUAI DE LA LOIRE - 75019 PARIS",2.37107452298,48.8833973385,16,15,1
"21307 - CRESSON 1 (ISSY LES MOULINEAUX)","FACE 36 AVENUE VICTOR CRESSON - 92130 ISSY LES MOULINEAUX",2.26863109329,48.8226783671,31,8,23
"42208 - PARIS 4 (CHARENTON)","178 RUE DE PARIS - 94220 CHARENTON",2.40164810556,48.8294214717,23,19,4
"17102 - ALFRED ROLL","14 RUE ALFRED ROLL - 75017 PARIS",2.30003439798,48.8878494938,33,3,30
"12008 - HECTOR MALOT","15 BIS RUE HECTOR MALOT - 75012 PARIS",2.37692936059,48.8468151323,54,0,54
"12014 - NATION","16 PLACE DE LA NATION SUR TPC - 75012 PARIS",2.39552056486,48.8473018,66,62,4
"02004 - REAUMUR MONTORGUEIL","83 ALLEE PIERRE LAZAREF - 75002 PARIS",2.34863246544,48.8669737142,17,1,16
"06009 - GUYNEMER LUXEMBOURG","26 RUE GUYNEMER - 75006 PARIS",2.33239459293,48.8467209826,35,11,24
"42505 - FREROT (GENTILLY)","37 RUE CHARLES FREROT - 94250 GENTILLY",2.35047619893,48.815768792,30,1,29
"20038 - LEON FRAPIE","6 RUE LEON FRAPIE - 75020 PARIS",2.41100303588,48.8735490351,19,18,1
"34006 - MICHELET (SAINT OUEN)","92 AVENUE MICHELET - 93400 SAINT OUEN",2.34396901704,48.9063048061,25,0,25
"21302 - BRIAND (ISSY LES MOULINEAUX)","PLACE DE LA RESISTANCE ANGLE RUE ARISTIDE BRIAND - 92130 ISSY LES MOULINEAUX",2.25101957153,48.8210302529,25,5,20
"06005 - MONTPARNASSE","40 RUE DU MONTPARNASSE - 75006 PARIS",2.32654113413,48.843295457,47,4,43
"17048 - TOCQUEVILLE","12 RUE DE TOCQUEVILLE - 75017 PARIS",2.31400041122,48.8824022854,15,4,11
"08053 - FRIEDLAND","PLACE GEORGES GUILLAUMIN - 75008 PARIS",2.30177143533,48.874750204,38,28,7
"13117 - STADE GEORGES CARPENTIER","95-97 BOULEVARD MASSENA - 75013 PARIS",2.36681968214,48.820495188,67,47,9
"19045 - CANAL SAINT DENIS - BD MACDONALD","145 BOULEVARD MCDONALD - 75019 PARIS",2.3793301091,48.8988301928,65,61,0
"08019 - EUROPE","03 RUE DE NAPLES - 75008 PARIS",2.32135967628,48.8799571638,43,31,11
"15032 - LOURMEL","112 AVE FELIX FAURE - 75015 PARIS",2.28175554014,48.8387344083,57,3,41
"41604 - LAGNY (SAINT MANDE)","126 RUE LAGNY / ANGLE AVENUE JOFFRE - 94160 SAINT MANDE",2.41790976904,48.8493118268,30,30,0
"10037 - VERSION 2 JAURES","EGLISE SAINT JOSEPH ARTISAN - 75010 PARIS",2.36811752799,48.881268164,25,22,3
"15058 - GEORGES POMPIDOU","4 PLACE DU MOULIN DE JAVEL - 75015 PARIS",2.27158991199,48.8400944467,46,23,23
"21004 - JAURES 2 (BOULOGNE-BILLANCOURT)","55 BOULEVARD JEAN JAURES - 92100 BOULOGNE-BILLANCOURT",2.23981899697,48.8400232565,31,0,31
"14007 - SAINT JACQUES FERRUS","1 RUE FERRUS - 75014 PARIS",2.34081188215,48.83136668,34,16,18
"09013 - MAIRIE DU 9EME","20 RUE DE LA GRANGE BATELIERE - 75009 PARIS",2.34075344805,48.8732671376,25,16,9
"18021 - MARCADET - RAMEY","98 RUE MARCADET - 75018 PARIS",2.34498648211,48.890922383,20,18,2
"16032 - EGLISE D AUTEUIL","PLACE DE L'EGLISE D'AUTEUIL - 75016 PARIS",2.26848387135,48.8474984177,20,16,4
"22401 - DE GAULLE (MALAKOFF)","BOULEVARD CHARLES DE GAULLE (STATION DE METRO) - 92240 MALAKOFF",2.29863165412,48.822528306,53,47,6
"21006 - PARIS (BOULOGNE-BILLANCOURT)","162 RUE DE PARIS - 92100 BOULOGNE-BILLANCOURT",2.23349677554,48.8415970289,26,1,25
"12007 - GARE DE LYON CHALON","FACE 54 RUE DE CHALON - 75012 PARIS",2.37420369005,48.8456889756,50,14,36
"21010 - SILLY (BOULOGNE-BILLANCOURT)","93 RUE DE SILLY - 92100 BOULOGNE-BILLANCOURT",2.23253143242,48.8355044075,25,0,25
"14002 - RASPAIL QUINET","FACE 4 BD EDGAR QUINET - 75014 PARIS",2.32955509721,48.8391991672,44,26,18
"05020 - PONT DE SULLY RIVE GAUCHE","03 RUE DES FOSSES SAINT BERNARD - 75005 PARIS",2.35614032748,48.8491596892,21,11,10
"15102 - SQUARE BELA BARTOK","QUAI DE GRENELLE - 75015 PARIS",2.28460760757,48.8511672407,23,14,9
"42009 - VERDUN (IVRY)","157-165 AVENUE DE VERDUN - 94200 IVRY",2.37513019905,48.8072592806,50,27,23
"11034 - PARMENTIER FONTAINE AU ROI","124 AVENUE PARMENTIER - 75011 PARIS",2.37270597867,48.8678767055,47,11,36
"11103 - RICHARD LENOIR","21 RUE PELEE - 75011 PARIS",2.37098437424,48.8600393112,47,35,12
"02014 - SAINT AUGUSTIN","1  3 RUE DAUNOU - 75002 PARIS",2.33251510527,48.8691131526,16,5,11
"11107 - BIBLIOTHEQUE FAIDHERBE","11 RUE FAIDHERBE - 75011 PARIS",2.38372328829,48.8515320053,46,31,13
"16102 - PERGOLÈSE/ MARBEAU","52-54 RUE PERGOLÈSE - 75016 PARIS",2.28151252253,48.8735687069,27,3,24
"02007 - CHABANAIS","1 RUE CHABANAIS - 75002 PARIS",2.33668660824,48.8671234464,28,3,25
"10151 - GARE DU NORD 1","8-10 RUE DE DUNKERQUE - 75010 PARIS",2.35690495842,48.879639353,26,24,2
"21503 - LEDRU ROLLIN (SURESNES)","13/15 RUE LEDRU ROLLIN - 92150 SURESNES",2.22958935221,48.8709204876,24,4,20
"01017 - SAINT HONORE","215 RUE SAINT HONORE - 75001 PARIS",2.33056741758,48.8655711428,20,4,16
"21311 - GAMBETTA (ISSY LES MOULINEAUX)","FACE AU 40 BOULEVARD GAMBETTA - 92130 ISSY LES MOULINEAUX",2.27854960082,48.8274705017,55,8,47
"10042 - POISSONNIÈRE - ENGHIEN","52 RUE D'ENGHIEN / ANGLE RUE DU FAUBOURG POISSONIERE - 75010 PARIS",2.34839523628,48.8724200631,33,4,29
"01022 - RUE DE LA PAIX","37 RUE CASANOVA - 75001 PARIS",2.3304935114,48.8682170168,37,34,3
"19038 - JOURDAIN","9 RUE LASSUS - 75019 PARIS",2.38903816085,48.8755503948,19,19,0
"09005 - SQUARE D'ANVERS","95 RUE DE DUNKERQUE - 75009 PARIS",2.34488440621,48.8826334843,33,11,21
"15064 - JAVEL","DEV 5 AVENUE EMILE ZOLA - 75015 PARIS",2.27841391259,48.8462949183,45,5,40
"11113 - REPUBLIQUE FERRY","FACE 140 BOULEVARD RICHARD LENOIR - 75011 PARIS",2.36932253041,48.8665160798,56,22,34
"06015 - MAZET SAINT ANDRE DES ARTS","10 RUE ANDRE MAZET - 75006 PARIS",2.3391137229,48.8537510735,54,0,54
"05018 - MUTUALITE","20 RUE MONGE - 75005 PARIS",2.35016993902,48.8483857647,37,0,36
"11012 - MONTREUIL VOLTAIRE","93 RUE DE MONTREUIL - 75011 PARIS",2.39307555827,48.8505070118,33,28,5
"33012 - LANDY (AUBERVILLIERS)","FACE 2 RUE DU LANDY - 93300 AUBERVILLIERS",2.37642400951,48.9151561828,30,24,6
"21703 - MARTINIE (VANVES)","5-7 AVENUE MARCEL MARTINIE - 92170 VANVES",2.29130063072,48.8210499235,24,23,1
"43007 - VORGES (VINCENNES)","4 AVENUE VORGES - 94300 VINCENNES",2.43989289939,48.8482577527,25,6,18
"13045 - TOLBIAC ALBERT","FACE 1 RUE JEAN COLLY - 75013 PARIS",2.37053056386,48.8278380326,20,16,4
"43008 - FONTENAY (VINCENNES)","12 RUE DE FONTENAY - 94300 VINCENNES",2.44469088783,48.8477906645,25,22,3
"11109 - REPUBLIQUE PIERRE LEVEE","1 RUE DE LA PIERRE LEVEE - 75011 PARIS",2.37109744847,48.8663313479,23,9,14
"21007 - RHIN DANUBE (BOULOGNE BILLANCOURT)","15 ROND POINT RHIN DANUBE - 92100 BOULOGNE BILLANCOURT",2.22797877475,48.8406492986,52,14,37
"10111 - BOURSE DU TRAVAIL","100 QUAI DE JEMMAPES - 75010 PARIS",2.36403505925,48.8734627987,21,0,21
"12106 - BARTHES TROYES","3 RUE ROLAND BARTHES - 75012 PARIS",2.37908134343,48.8439491758,69,25,43
"06008 - ASSAS LUXEMBOURG","90 RUE D'ASSAS - 75006 PARIS",2.33342838188,48.8437344688,33,23,10
"19101 - SIMON BOLIVAR","36 AVENUE SIMON BOLIVAR - 75019 PARIS",2.38259171498,48.8750704041,24,23,1
"12026 - PARC DE BERCY","61 RUE DE BERCY - 75012 PARIS",2.38221733705,48.837721459,36,8,28
"20025 - GAMBETTA GATINES","13 RUE DES GATINES - 75020 PARIS",2.39781447531,48.8653941647,24,24,0
"14009 - COTY TOMBE D'ISSOIRE","49 RUE DE LA TOMBE D'ISSOIRE - 75014 PARIS",2.33378329803,48.8305559994,36,28,8
"20112 - JOURDAIN","3 RUE DU JOURDAIN - 75020 PARIS",2.38943590833,48.8740924809,20,19,1
"13042 - NATIONALE BACH","150 RUE NATIONALE - 75013 PARIS",2.36410705325,48.8309574641,36,29,7
"12109 - CHAROLAIS","212 RUE DE CHARENTON - 75012 PARIS",2.38756433493,48.8408694597,30,20,10
"12102 - DIDEROT BERCY","224 RUE DE BERCY - 75012 PARIS",2.37040616152,48.8461880015,30,9,21
"16130 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 2","AVENUE LOUIS BARTHOU / PLACE DE LA COLOMBIE - 75016 PARIS",2.26750468357,48.863757931,33,23,10
"09027 - FONTAINE DOUAI","24 RUE DE DOUAI - 75009 PARIS",2.33326337275,48.8823532598,25,20,5
"08102 - LAMENAIS WASHINGTON","1 RUE LAMENNAIS - 75008 PARIS",2.30328866613,48.8735553345,26,26,0
"14122 - BRUNE","1 RUE DU COLONEL MONTEIL - 75014 PARIS",2.30927479983,48.8265029331,19,13,6
"10161 - GARE DE L'EST","FACE 129 RUE DU FBG SAINT MARTIN - 75010 PARIS",2.35950993759,48.8756701125,34,28,6
"13025 - PLACE DE RUNGIS","FACE 35 RUE DE LA FONTAINE A MULARD - 75013 PARIS",2.34738272948,48.8224559476,33,0,32
"17119 - TOQUEVILLE","64 RUE DE TOQUEVILLE - 75017 PARIS",2.31090855294,48.8849243589,31,11,20
"08046 - ALMA MARCEAU","2 Avenue MARCEAU - 75008 PARIS",2.30024954516,48.8651944053,30,10,17
"21111 - LERICHE (CLICHY)","14 RUE DU PROFESSEUR RENE LERICHE - 92110 CLICHY",2.30751971008,48.908110383,50,2,48
"22002 - ARGENSON (NEUILLY)","44 BOULEVARD D'ARGENSON - 92200 NEUILLY",2.26390460269,48.8886487736,25,24,1
"33103 - JAURES 2 (PRE SAINT GERVAIS)","34 AVENUE JEAN JAURES - 93310 LE PRE SAINT GERVAIS",2.40798991939,48.8840012644,23,13,9
